ticket_id,timestamp,equipment_id,product_type,risk_tier,health_score,failure_probability_pct,anomaly_score_pct,diagnosed_failure_mode,root_cause_explanation,recommended_action,urgency_level
TICK-01605,2026-01-03 03:19:00,M17938,M,WATCH,58.4,1.0,49.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01606,2026-01-03 03:20:00,L50259,L,WATCH,60.6,1.2,46.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01607,2026-01-03 03:22:00,M17941,M,WATCH,56.9,1.3,50.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01608,2026-01-03 03:23:00,M17942,M,WATCH,71.8,1.4,33.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01609,2026-01-03 03:24:00,L50263,L,WATCH,60.1,1.2,46.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01610,2026-01-03 03:25:00,H32498,H,WATCH,64.9,0.2,41.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01611,2026-01-03 03:33:00,M17952,M,WARNING,32.3,0.7,79.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01612,2026-01-03 03:34:00,L50273,L,WATCH,71.9,2.0,33.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01613,2026-01-03 03:35:00,L50274,L,WATCH,55.0,2.0,53.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01614,2026-01-03 03:38:00,M17957,M,WATCH,59.3,0.2,47.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01615,2026-01-03 03:39:00,M17958,M,WATCH,72.2,2.1,32.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01616,2026-01-03 03:40:00,M17959,M,WATCH,71.5,0.8,33.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01617,2026-01-03 03:46:00,L50285,L,WARNING,48.1,51.9,21.7,TWF - Tool Wear Failure,Cumulative tool wear reached 205 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-01618,2026-01-03 03:47:00,L50286,L,WATCH,61.1,38.9,22.5,TWF - Tool Wear Failure,Cumulative tool wear reached 207 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-01619,2026-01-03 03:48:00,M17967,M,WARNING,36.6,63.4,11.8,TWF - Tool Wear Failure,Cumulative tool wear reached 209 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-01620,2026-01-03 03:49:00,L50288,L,WATCH,53.1,46.9,15.8,TWF - Tool Wear Failure,Cumulative tool wear reached 212 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-01621,2026-01-03 03:50:00,L50289,L,WATCH,67.5,2.7,38.2,TWF - Tool Wear Failure,Cumulative tool wear reached 214 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-01622,2026-01-03 03:51:00,H32524,H,WATCH,70.8,0.7,34.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01623,2026-01-03 03:52:00,L50291,L,WATCH,69.7,0.5,35.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01624,2026-01-03 03:53:00,M17972,M,WATCH,63.1,1.4,43.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01625,2026-01-03 03:54:00,M17973,M,WATCH,68.2,1.2,37.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01626,2026-01-03 04:00:00,L50299,L,WATCH,74.2,0.4,30.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01627,2026-01-03 04:02:00,L50301,L,WARNING,47.5,0.3,61.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01628,2026-01-03 04:08:00,L50307,L,WATCH,70.5,0.5,34.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01629,2026-01-03 04:11:00,L50310,L,WATCH,69.1,0.5,36.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01630,2026-01-03 04:14:00,H32547,H,WATCH,72.5,4.2,32.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01631,2026-01-03 04:16:00,L50315,L,WATCH,74.8,0.2,29.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01632,2026-01-03 04:17:00,L50316,L,WATCH,70.0,5.9,35.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01633,2026-01-03 04:21:00,H32554,H,CRITICAL,0.7,99.3,100.0,PWF - Power Failure,"Mechanical shaft power consumption is 3435.5W, operating outside nominal safe window [3500.0W, 9000.0W]. Indicates severe electrical drive defect or mechanical seizure.","Conduct motor inverter electrical inspection, measure phase resistance, and check power supply voltage.",IMMEDIATE (Halt operation / inspect before restart)
TICK-01634,2026-01-03 04:22:00,L50321,L,WATCH,71.2,1.5,33.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01635,2026-01-03 04:23:00,L50322,L,WATCH,74.7,0.9,29.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01636,2026-01-03 04:26:00,M18005,M,WATCH,73.3,0.7,31.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01637,2026-01-03 04:27:00,M18006,M,WATCH,74.1,0.7,30.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01638,2026-01-03 04:42:00,L50341,L,WARNING,39.2,4.9,71.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01639,2026-01-03 04:52:00,L50351,L,WATCH,72.7,2.2,32.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01640,2026-01-03 04:59:00,M18038,M,WATCH,66.1,0.4,39.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01641,2026-01-03 05:03:00,M18042,M,WATCH,71.9,1.5,33.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-01642,2026-01-03 05:08:00,M18047,M,WATCH,73.4,26.6,23.5,TWF - Tool Wear Failure,Cumulative tool wear reached 208 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
